Timestamp,mempool-size
2018-05-09 10:30:00,2029258.453125
2018-05-11 19:15:00,6750365.125
2018-05-14 04:00:00,1119437.2604166667
2018-05-16 12:45:00,1666251.5833333333
2018-05-18 21:30:00,2810644.3958333335
2018-05-21 06:15:00,660207.3020833334
2018-05-23 15:00:00,1427707.0833333333
2018-05-25 23:45:00,1503507.4375
2018-05-28 08:30:00,618110.953125
2018-05-30 17:15:00,1745242.2864583333
2018-06-02 02:00:00,1243583.3541666667
2018-06-04 10:45:00,28844465.46875
2018-06-06 19:30:00,11131595.3125
2018-06-09 04:15:00,1938319.3020833333
2018-06-11 13:00:00,1138001.1822916667
2018-06-13 21:45:00,5676056.34375
2018-06-16 06:30:00,1057866.4479166667
2018-06-18 15:15:00,630030.8645833334
2018-06-21 00:00:00,14204880.322916666
2018-06-23 08:45:00,2097803.921875
2018-06-25 17:30:00,1786798.1666666667
2018-06-28 02:15:00,15842086.515625
2018-06-30 11:00:00,1315539.3645833333
2018-07-02 19:45:00,4939618.072916667
2018-07-05 04:30:00,1663441.765625
2018-07-07 13:15:00,590510.2135416666
2018-07-09 22:00:00,8580463.885416666
2018-07-12 06:45:00,14227676.427083334
2018-07-14 15:30:00,43448774.229166664
2018-07-17 00:15:00,2822646.7864583335
2018-07-19 09:00:00,7106076.760416667
2018-07-21 17:45:00,1579231.2552083333
2018-07-24 02:30:00,2743016.1302083335
2018-07-26 11:15:00,4233489.572916667
2018-07-28 20:00:00,1453537.7864583333
2018-07-31 04:45:00,1940882.8177083333
2018-08-02 13:30:00,6209636.552083333
2018-08-04 22:15:00,563511.4583333334
2018-08-07 07:00:00,12719091.520833334
2018-08-09 15:45:00,1976349.9375
2018-08-12 00:30:00,775767.5572916666
2018-08-14 09:15:00,1810494.0260416667
2018-08-16 18:00:00,1655300.484375
2018-08-19 02:45:00,726552.3177083334
2018-08-21 11:30:00,2530513.0729166665
2018-08-23 20:15:00,1200682.0520833333
2018-08-26 05:00:00,744042.90625
2018-08-28 13:45:00,2511275.875
2018-08-30 22:30:00,2274789.140625
2018-09-02 07:15:00,892466.3802083334
2018-09-04 16:00:00,3696455.0520833335
2018-09-07 00:45:00,2470378.9583333335
2018-09-09 09:30:00,921989.1145833334
2018-09-11 18:15:00,3214773.1666666665
2018-09-14 03:00:00,1529477.6614583333
2018-09-16 11:45:00,665259.171875
2018-09-18 20:30:00,1293929.3697916667
2018-09-21 05:15:00,1449276.7395833333
2018-09-23 14:00:00,864474.4375
2018-09-25 22:45:00,2123522.0625
2018-09-28 07:30:00,2489042.2135416665
2018-09-30 16:15:00,789137.1354166666
2018-10-03 01:00:00,4498825.302083333
2018-10-05 09:45:00,1256836.4479166667
2018-10-07 18:30:00,1173970.96875
2018-10-10 03:15:00,1590420.078125
2018-10-12 12:00:00,1899901.78125
2018-10-14 20:45:00,1718939.0
2018-10-17 05:30:00,3951007.109375
2018-10-19 14:15:00,2761307.9375
2018-10-21 23:00:00,1221542.6927083333
2018-10-24 07:45:00,4008683.3854166665
2018-10-26 16:30:00,3339916.9322916665
2018-10-29 01:15:00,1215493.9791666667
2018-10-31 10:00:00,1944801.5833333333
2018-11-02 18:45:00,5208914.828125
2018-11-05 03:30:00,3976918.453125
2018-11-07 12:15:00,7581822.958333333
2018-11-09 21:00:00,4545636.0
2018-11-12 05:45:00,1361044.0260416667
2018-11-14 14:30:00,4497007.005208333
2018-11-16 23:15:00,5963891.859375
2018-11-19 08:00:00,2204232.734375
2018-11-21 16:45:00,22821339.994791668
2018-11-24 01:30:00,3141557.3802083335
2018-11-26 10:15:00,3356681.8802083335
2018-11-28 19:00:00,4268970.458333333
2018-12-01 03:45:00,9444979.265625
2018-12-03 12:30:00,2167855.0416666665
2018-12-05 21:15:00,3064677.1145833335
